transaction_id,user_id,amount,transaction_type,is_new_beneficiary,new_ip_device_combo,otp_burst_flag,phishing_referrer_flag,hour_of_day,is_odd_hour,avg_daily_txn_amount,amount_ratio,txn_frequency_last_24h,previous_fraud_flag,email_domain_age_days,email_domain_verified,is_fraud
T09332,U0428,45.33,CASH_OUT,0,0,0,0,21,0,314.2412868335607,0.14,3,0,348,1,0
T09333,U0482,991.16,TRANSFER,0,0,0,0,3,1,192.67132675102545,5.14,3,0,257,1,0
T09334,U0291,247.57,CASH_IN,0,0,0,0,21,0,296.5474881084244,0.83,6,0,191,1,0
T09335,U0114,371.24,PAYMENT,0,1,0,0,15,0,362.8978110210721,1.02,3,0,176,1,0
T09336,U0381,1231.47,CASH_OUT,0,0,0,0,13,0,156.9272210593232,7.85,5,0,178,1,1
T09337,U0385,1813.03,CASH_OUT,0,0,0,0,2,1,390.7375479781168,4.64,1,0,258,1,0
T09338,U0308,152.02,PAYMENT,0,0,0,0,7,0,298.4764141912224,0.51,4,0,172,1,0
T09339,U0341,119.67,PAYMENT,0,0,0,0,3,1,312.09952351515443,0.38,2,0,202,1,0
T09340,U0477,41.97,CASH_IN,0,0,0,0,6,0,330.64510222873207,0.13,3,0,293,1,0
T09341,U0198,412.54,TRANSFER,0,0,0,0,23,1,170.4862192274355,2.42,2,0,43,1,0
T09342,U0421,6.85,TRANSFER,1,0,0,0,8,0,258.13596065529856,0.03,8,0,83,0,0
T09343,U0321,265.43,PAYMENT,0,0,0,0,1,1,140.15878058925338,1.89,2,0,155,1,0
T09344,U0179,38.11,CASH_OUT,0,0,0,0,2,1,250.52537816144587,0.15,1,0,176,1,0
T09345,U0385,259.79,CASH_IN,0,0,0,0,8,0,172.44251720833535,1.51,3,0,175,1,0
T09346,U0219,20.38,TRANSFER,0,0,0,0,22,0,273.316317404443,0.07,2,0,234,1,0
T09347,U0277,901.56,CASH_OUT,0,0,0,0,6,0,249.4766850679964,3.61,4,0,85,1,0
T09348,U0437,117.7,TRANSFER,0,1,0,0,19,0,262.8635168090762,0.45,3,0,200,1,0
T09349,U0016,198.98,CASH_IN,0,0,0,0,14,0,307.2616151009928,0.65,2,0,330,1,0
T09350,U0492,1020.3,PAYMENT,0,0,0,0,16,0,323.94594314387143,3.15,4,0,134,0,0
T09351,U0379,685.73,TRANSFER,0,0,0,0,11,0,368.6217041142734,1.86,2,0,27,1,0
T09352,U0061,123.61,TRANSFER,0,0,0,0,23,1,182.05708119611631,0.68,1,0,176,1,1
T09353,U0054,37.31,TRANSFER,0,0,0,0,3,1,156.2336061569495,0.24,4,0,138,1,1
T09354,U0168,628.82,TRANSFER,1,0,0,0,16,0,246.80199287973352,2.55,2,0,353,1,1
T09355,U0026,247.72,CASH_OUT,1,0,0,0,8,0,490.2224128707801,0.51,1,0,326,1,1
T09356,U0336,726.39,TRANSFER,0,0,0,1,20,0,347.5344400825903,2.09,4,0,44,1,0
T09357,U0476,294.66,CASH_IN,0,0,0,0,5,1,418.792602267574,0.7,3,0,273,1,0
T09358,U0065,212.33,CASH_OUT,0,0,0,0,17,0,154.07654632795663,1.38,2,0,310,1,0
T09359,U0100,300.02,CASH_OUT,0,0,0,0,20,0,99.90684824419036,3.0,4,0,314,1,0
T09360,U0074,690.27,TRANSFER,0,1,0,0,16,0,430.6724020142877,1.6,4,0,270,1,0
T09361,U0192,1162.52,CASH_OUT,0,0,0,0,2,1,428.02121639621214,2.72,3,0,29,1,0
T09362,U0171,25.52,CASH_OUT,0,1,0,0,16,0,399.3705342693446,0.06,5,0,101,1,0
T09363,U0273,371.29,CASH_OUT,0,1,0,0,16,0,314.9078788643304,1.18,4,0,352,0,0
T09364,U0377,16.69,CASH_IN,1,1,0,0,21,0,261.7796556083547,0.06,2,0,132,1,1
T09365,U0187,315.94,TRANSFER,0,0,0,0,12,0,327.9944337528823,0.96,2,0,78,1,0
T09366,U0023,1082.64,TRANSFER,1,0,0,0,23,1,272.65560459981646,3.97,2,0,183,1,1
T09367,U0391,224.39,CASH_OUT,1,0,0,0,14,0,334.09911070486675,0.67,2,0,355,1,0
T09368,U0428,1347.45,CASH_OUT,1,0,0,0,20,0,326.8966763700246,4.12,1,0,244,0,1
T09369,U0181,497.95,PAYMENT,0,0,0,0,11,0,362.324216065753,1.37,5,0,248,1,0
T09370,U0327,1360.23,PAYMENT,0,0,0,0,13,0,174.8971044146162,7.78,5,0,314,1,0
T09371,U0108,707.69,CASH_OUT,0,0,0,0,14,0,375.5720341016336,1.88,3,0,223,1,0
T09372,U0335,54.59,PAYMENT,0,0,0,0,13,0,182.4534275464176,0.3,4,0,61,1,0
T09373,U0162,131.43,TRANSFER,0,0,0,0,3,1,485.8810068654153,0.27,2,0,125,1,0
T09374,U0302,250.58,PAYMENT,1,0,0,0,15,0,259.62212850308464,0.97,2,0,104,1,0
T09375,U0493,93.23,TRANSFER,1,0,0,0,7,0,199.9614853409128,0.47,4,0,332,1,0
T09376,U0452,341.51,PAYMENT,0,0,0,0,21,0,382.21112276983104,0.89,0,0,177,1,0
T09377,U0206,318.73,CASH_IN,0,0,0,0,10,0,335.4815896625447,0.95,2,0,282,0,0
T09378,U0078,1564.74,CASH_OUT,1,0,0,0,20,0,125.68986715190974,12.45,4,0,281,0,1
T09379,U0016,284.34,CASH_IN,0,0,0,0,4,1,248.59252149560152,1.14,2,0,351,1,0
T09380,U0327,770.02,CASH_OUT,0,0,0,0,2,1,267.4842028441472,2.88,7,0,139,1,0
T09381,U0096,1422.89,PAYMENT,1,0,0,0,19,0,186.35810177431068,7.64,4,0,244,0,0
T09382,U0147,1047.74,CASH_OUT,0,0,0,0,9,0,257.08310553511313,4.08,4,0,73,0,0
T09383,U0002,117.02,CASH_IN,0,1,0,0,4,1,124.88777111798692,0.94,3,0,200,1,1
T09384,U0010,342.62,CASH_IN,1,0,0,0,8,0,327.9636844716301,1.04,6,0,337,0,0
T09385,U0434,213.66,CASH_OUT,0,0,1,0,2,1,252.5877069194071,0.85,1,0,211,1,0
T09386,U0125,255.3,TRANSFER,0,0,0,0,4,1,198.92388229318613,1.28,3,0,356,0,0
T09387,U0081,223.77,TRANSFER,0,0,0,0,15,0,161.1445043255385,1.39,1,0,271,0,0
T09388,U0485,875.38,TRANSFER,0,0,0,0,12,0,293.11189779007395,2.99,3,0,54,1,0
T09389,U0140,300.87,CASH_IN,0,0,0,0,10,0,285.8064011387657,1.05,3,0,306,1,0
T09390,U0326,370.85,PAYMENT,1,0,0,0,16,0,294.09357590549814,1.26,5,0,243,1,1
T09391,U0150,2021.28,CASH_OUT,0,0,0,0,20,0,182.3949900001606,11.08,4,0,1,1,0
T09392,U0288,30.93,PAYMENT,0,0,0,0,3,1,164.1361632097043,0.19,1,0,67,1,0
T09393,U0361,334.67,CASH_OUT,0,0,0,0,16,0,326.8428441823434,1.02,4,0,55,0,0
T09394,U0340,743.75,TRANSFER,0,0,0,0,0,1,367.8088474360915,2.02,1,1,128,1,0
T09395,U0129,81.94,TRANSFER,1,0,0,0,22,0,499.985525269874,0.16,2,0,349,0,0
T09396,U0438,472.77,PAYMENT,0,0,0,0,5,1,396.94745206023794,1.19,0,0,354,0,1
T09397,U0239,136.87,CASH_OUT,0,0,0,0,0,1,444.7551679003654,0.31,4,0,44,1,0
T09398,U0058,1010.22,TRANSFER,0,0,0,0,19,0,185.7470231855902,5.44,3,0,355,1,0
T09399,U0198,198.08,CASH_OUT,1,0,0,0,6,0,336.1732410149753,0.59,2,0,68,1,0
T09400,U0211,199.54,PAYMENT,0,0,0,0,10,0,269.08451422799885,0.74,1,0,270,1,0
T09401,U0402,455.89,CASH_OUT,0,0,1,0,21,0,384.75848537818536,1.18,5,0,139,1,0
T09402,U0390,101.4,TRANSFER,1,0,1,0,9,0,243.36854411072588,0.42,1,0,232,1,1
T09403,U0045,167.66,CASH_OUT,0,0,0,0,17,0,482.6630541780438,0.35,5,0,223,1,0
T09404,U0097,269.47,TRANSFER,0,0,0,0,9,0,280.4886470404631,0.96,1,0,115,0,0
T09405,U0279,218.2,CASH_OUT,1,0,0,0,18,0,385.026186511366,0.57,0,0,172,1,0
T09406,U0023,372.09,PAYMENT,0,0,0,0,1,1,167.97377642255128,2.22,2,0,298,1,0
T09407,U0410,457.7,CASH_OUT,0,0,0,0,0,1,325.3419330492533,1.41,1,0,99,1,0
T09408,U0461,418.12,CASH_IN,0,0,1,0,13,0,160.40848694698497,2.61,1,0,2,1,0
T09409,U0391,530.9,TRANSFER,0,0,0,0,11,0,325.3630178475468,1.63,2,1,273,1,0
T09410,U0335,183.9,TRANSFER,0,0,0,0,14,0,245.69948411372832,0.75,3,0,40,1,0
T09411,U0044,67.58,CASH_OUT,1,0,0,0,18,0,420.5273460182766,0.16,3,0,255,1,0
T09412,U0027,715.24,CASH_OUT,1,0,0,0,21,0,488.2098057868526,1.47,1,0,100,1,0
T09413,U0282,951.17,TRANSFER,0,1,0,0,16,0,198.50675889139904,4.79,3,0,182,1,0
T09414,U0097,148.53,PAYMENT,0,0,0,1,17,0,274.5080065607962,0.54,3,0,317,1,0
T09415,U0463,261.36,TRANSFER,0,0,0,0,8,0,243.01269566774076,1.08,2,0,333,1,0
T09416,U0036,345.14,TRANSFER,0,0,0,0,0,1,307.5085646224503,1.12,5,0,283,1,0
T09417,U0109,381.06,PAYMENT,0,0,0,0,0,1,142.75643732181103,2.67,1,0,23,1,0
T09418,U0055,538.66,CASH_OUT,0,0,0,0,8,0,130.66874838759134,4.12,6,0,52,1,1
T09419,U0192,21.25,PAYMENT,1,0,0,0,18,0,371.12668041711817,0.06,2,0,5,0,1
T09420,U0219,639.13,PAYMENT,0,1,0,0,5,1,174.75129507081218,3.66,1,0,299,1,0
T09421,U0185,31.99,CASH_OUT,0,0,0,0,18,0,230.0384876527977,0.14,3,0,363,1,0
T09422,U0069,315.83,PAYMENT,0,0,0,0,17,0,211.27877011655195,1.49,5,0,304,1,0
T09423,U0317,879.18,CASH_OUT,0,0,0,0,2,1,201.96025345552405,4.35,6,0,324,0,0
T09424,U0130,300.02,CASH_OUT,0,0,0,0,3,1,200.94228516785984,1.49,3,0,127,1,1
T09425,U0055,80.72,TRANSFER,0,0,0,0,10,0,214.176512127098,0.38,4,0,272,1,0
T09426,U0378,2100.98,PAYMENT,0,0,0,0,16,0,251.1718289967573,8.36,6,0,296,1,0
T09427,U0097,1100.4,CASH_IN,0,0,0,0,2,1,372.01699714520674,2.96,1,0,243,1,0
T09428,U0336,737.7,CASH_IN,1,0,0,0,22,0,349.68460535864085,2.11,6,0,242,0,1
T09429,U0087,265.1,TRANSFER,0,0,0,0,1,1,131.19031330250945,2.02,0,0,65,1,0
T09430,U0294,101.58,TRANSFER,1,1,0,0,22,0,418.757749952348,0.24,1,0,287,0,0
T09431,U0119,1418.61,TRANSFER,0,0,0,0,3,1,284.9789439757688,4.98,3,0,337,1,0
T09432,U0208,380.02,PAYMENT,0,0,0,0,22,0,405.6021854065402,0.94,0,0,62,1,0
T09433,U0334,956.47,PAYMENT,1,0,0,0,10,0,223.534997627582,4.28,1,0,348,1,1
T09434,U0413,209.35,CASH_OUT,0,0,0,1,2,1,526.1680043317926,0.4,1,0,274,0,0
T09435,U0154,204.2,CASH_OUT,1,0,0,0,22,0,257.91189175207643,0.79,2,0,301,1,0
T09436,U0035,2118.2,PAYMENT,0,0,0,0,6,0,232.2760592616735,9.12,4,0,9,1,0
T09437,U0079,368.9,CASH_OUT,0,0,0,0,18,0,311.86234883098126,1.18,5,0,239,0,0
T09438,U0067,75.82,TRANSFER,0,1,0,0,5,1,420.2394240123571,0.18,4,0,92,1,0
T09439,U0343,124.02,TRANSFER,0,0,0,0,15,0,332.52597299076604,0.37,4,0,1,1,0
T09440,U0413,328.84,PAYMENT,1,0,0,0,22,0,226.9676301260408,1.45,2,0,260,1,0
T09441,U0034,21.7,TRANSFER,0,0,0,0,20,0,141.1446771274448,0.15,9,0,342,1,0
T09442,U0097,310.44,PAYMENT,0,0,0,0,10,0,238.97575846729436,1.3,2,0,6,1,0
T09443,U0169,271.45,CASH_OUT,0,0,0,0,0,1,238.0229555368224,1.14,4,0,3,1,0
T09444,U0169,755.56,TRANSFER,0,0,0,0,7,0,406.8294275433835,1.86,7,0,155,1,0
T09445,U0151,219.21,CASH_OUT,0,0,0,0,3,1,218.76828038363675,1.0,5,0,359,0,0
T09446,U0071,2024.17,PAYMENT,0,0,0,0,17,0,494.6720638829877,4.09,5,0,198,1,0
T09447,U0003,99.7,TRANSFER,0,0,0,0,2,1,280.93869519621484,0.35,6,0,209,1,0
T09448,U0314,447.0,PAYMENT,0,0,0,0,12,0,311.2738049829891,1.44,3,0,163,1,0
T09449,U0032,46.99,CASH_OUT,0,0,0,0,5,1,321.3190056776528,0.15,2,0,85,1,0
T09450,U0287,661.87,PAYMENT,0,0,0,0,2,1,319.65320800159145,2.07,4,0,274,1,0
T09451,U0082,2625.11,CASH_OUT,0,0,0,0,13,0,66.8929857582948,39.24,3,0,289,1,1
T09452,U0043,855.01,CASH_IN,0,0,0,0,6,0,271.57900841436,3.15,4,0,330,1,1
T09453,U0391,405.63,CASH_OUT,0,0,1,0,17,0,285.5092724982427,1.42,0,0,332,1,1
T09454,U0105,331.54,TRANSFER,0,1,1,1,3,1,422.3896925840549,0.78,6,0,176,1,0
T09455,U0001,901.0,CASH_OUT,1,0,0,0,12,0,425.5432073210097,2.12,5,0,160,1,0
T09456,U0061,1374.23,PAYMENT,1,0,0,0,10,0,283.1797769211506,4.85,0,0,247,1,1
T09457,U0270,2264.41,CASH_OUT,1,0,0,0,9,0,317.6094166060943,7.13,3,0,177,1,0
T09458,U0180,252.54,PAYMENT,0,0,0,0,15,0,321.8924480009796,0.78,3,0,215,0,0
T09459,U0224,2350.7,TRANSFER,1,0,0,0,10,0,328.58035001872463,7.15,2,0,177,1,1
T09460,U0006,84.76,PAYMENT,0,1,0,0,23,1,406.5937819328288,0.21,4,0,239,1,0
T09461,U0103,146.21,PAYMENT,0,0,0,0,13,0,279.15314966368044,0.52,2,0,155,1,0
T09462,U0010,46.62,PAYMENT,0,0,0,0,7,0,282.44143808098266,0.17,1,0,272,1,0
T09463,U0071,158.55,CASH_OUT,0,0,0,0,7,0,309.12556403832167,0.51,3,0,37,1,0
T09464,U0090,730.37,CASH_OUT,0,0,0,0,22,0,347.8884162814724,2.1,6,0,274,1,0
T09465,U0226,958.4,PAYMENT,0,0,0,0,5,1,224.83744104529907,4.26,3,0,181,1,0
T09466,U0158,754.55,PAYMENT,0,0,0,0,23,1,292.2481300217249,2.58,4,0,6,1,1
T09467,U0228,498.57,PAYMENT,0,0,0,0,22,0,246.8822633274024,2.02,2,0,243,0,0
T09468,U0405,360.74,PAYMENT,1,0,0,0,0,1,327.190874541521,1.1,1,0,113,1,1
T09469,U0126,616.71,CASH_IN,0,0,0,0,5,1,240.6314070089161,2.56,2,0,111,1,0
T09470,U0444,247.83,CASH_OUT,0,0,0,0,23,1,383.236080204411,0.65,2,0,146,1,1
T09471,U0209,920.4,TRANSFER,0,0,0,0,13,0,188.6533940873892,4.88,3,0,323,1,0
T09472,U0097,565.35,PAYMENT,0,0,0,0,20,0,262.32584107893115,2.16,3,1,275,1,0
T09473,U0074,598.34,CASH_OUT,0,0,1,0,5,1,182.09872550316692,3.29,2,0,161,1,0
T09474,U0115,383.87,CASH_OUT,1,0,0,0,14,0,281.35547257246026,1.36,3,0,310,1,0
T09475,U0191,1082.41,PAYMENT,0,0,0,0,17,0,368.3837550176551,2.94,6,0,3,1,0
T09476,U0495,145.19,TRANSFER,0,1,0,0,14,0,271.08421383971495,0.54,1,0,293,1,0
T09477,U0170,239.94,TRANSFER,0,0,0,0,11,0,214.17398086366944,1.12,5,0,180,1,0
T09478,U0307,751.73,PAYMENT,1,0,0,0,10,0,104.57849215547851,7.19,1,0,107,1,0
T09479,U0448,339.37,PAYMENT,1,0,0,0,1,1,86.4132256303609,3.93,4,0,210,1,1
T09480,U0204,1100.08,TRANSFER,0,0,0,0,1,1,231.9974916833328,4.74,9,0,297,1,1
T09481,U0056,212.63,CASH_OUT,0,0,0,0,11,0,337.9113007183404,0.63,2,0,28,1,0
T09482,U0208,230.49,PAYMENT,0,0,0,0,21,0,135.02497802845005,1.71,2,0,103,0,0
T09483,U0041,1097.92,CASH_IN,1,0,0,0,20,0,274.2286103039096,4.0,2,0,36,1,0
T09484,U0032,312.16,TRANSFER,0,1,0,0,5,1,173.6521952034965,1.8,0,0,324,1,1
T09485,U0015,362.96,TRANSFER,0,0,0,0,5,1,278.5549209646083,1.3,2,0,85,1,0
T09486,U0062,202.31,PAYMENT,0,0,0,0,11,0,330.77584779994004,0.61,3,0,27,1,0
T09487,U0155,161.94,TRANSFER,0,0,0,0,3,1,145.93703978327653,1.11,3,0,15,1,0
T09488,U0284,533.48,CASH_IN,0,0,0,0,6,0,215.76165658464765,2.47,3,0,180,1,0
T09489,U0209,63.83,TRANSFER,0,0,0,0,11,0,250.8219768506546,0.25,2,0,81,0,0
T09490,U0320,1057.11,PAYMENT,0,1,0,0,8,0,409.3287652044611,2.58,2,0,260,1,1
T09491,U0494,755.26,CASH_IN,0,0,0,0,6,0,338.8705970157257,2.23,6,0,188,1,0
T09492,U0187,105.82,PAYMENT,1,0,0,0,15,0,339.6291874031595,0.31,4,0,42,1,0
T09493,U0498,592.12,TRANSFER,1,0,0,0,14,0,338.122326050324,1.75,3,0,181,1,0
T09494,U0442,461.45,PAYMENT,0,0,0,0,21,0,344.82111795419945,1.34,1,0,215,1,0
T09495,U0130,102.0,PAYMENT,1,0,0,0,2,1,136.01167169643873,0.75,1,1,113,1,0
T09496,U0127,159.55,TRANSFER,0,0,0,0,5,1,50.0,3.19,2,0,101,1,0
T09497,U0292,262.96,PAYMENT,0,0,0,0,23,1,154.48786657925973,1.7,3,1,203,1,0
T09498,U0114,600.73,CASH_OUT,0,0,0,0,13,0,235.6503230447347,2.55,4,0,124,1,0
T09499,U0199,509.06,CASH_OUT,0,1,0,0,7,0,338.39741990279765,1.5,2,0,255,1,1
T09500,U0013,379.89,TRANSFER,1,0,0,0,3,1,301.77404595913526,1.26,0,0,324,1,1
T09501,U0271,731.39,TRANSFER,1,0,0,0,12,0,195.5911543570179,3.74,4,0,322,1,0
T09502,U0089,709.28,TRANSFER,0,0,0,0,4,1,315.82732150653965,2.25,3,0,285,1,0
T09503,U0215,480.98,PAYMENT,0,1,0,0,19,0,68.25461400738234,7.05,4,0,50,1,1
T09504,U0444,773.21,PAYMENT,1,0,0,0,17,0,333.3650804489157,2.32,3,0,218,0,1
T09505,U0278,203.43,CASH_OUT,0,0,0,1,10,0,236.82919237070985,0.86,1,0,302,0,0
T09506,U0447,1065.37,CASH_OUT,0,0,0,0,4,1,503.793097236913,2.11,4,0,63,1,0
T09507,U0474,477.14,TRANSFER,0,0,0,0,16,0,198.69411605420487,2.4,2,0,5,0,0
T09508,U0481,864.01,CASH_OUT,1,0,0,0,1,1,133.82692690509427,6.46,0,0,281,1,0
T09509,U0203,395.14,TRANSFER,0,0,0,0,22,0,419.6506615488898,0.94,6,0,47,0,0
T09510,U0074,123.23,TRANSFER,0,0,1,0,4,1,156.37068210312972,0.79,2,0,183,1,0
T09511,U0025,390.89,TRANSFER,0,0,0,0,7,0,290.8968169057045,1.34,3,0,316,1,0
T09512,U0101,231.9,TRANSFER,0,0,0,0,5,1,286.92452755223184,0.81,4,0,247,1,0
T09513,U0176,597.84,CASH_OUT,0,0,0,0,7,0,366.2509063964209,1.63,2,0,143,1,0
T09514,U0427,322.94,PAYMENT,0,0,0,0,1,1,221.50588122813744,1.46,2,0,321,1,0
T09515,U0117,904.29,TRANSFER,1,0,0,0,7,0,270.43771304871177,3.34,6,0,213,0,0
T09516,U0166,566.71,CASH_IN,0,0,0,0,23,1,357.1622641206834,1.59,1,0,324,1,1
T09517,U0041,576.87,PAYMENT,1,0,1,0,6,0,137.04091027928698,4.21,2,0,82,1,1
T09518,U0429,122.41,TRANSFER,1,0,0,0,7,0,354.0546844833177,0.35,1,0,40,1,0
T09519,U0344,2075.45,TRANSFER,0,0,0,0,17,0,363.18834865026673,5.71,2,1,193,1,0
T09520,U0424,921.55,PAYMENT,0,0,0,0,21,0,345.4004723453512,2.67,3,0,200,0,0
T09521,U0366,777.96,CASH_IN,0,0,0,0,6,0,319.4308412667555,2.44,3,0,249,1,0
T09522,U0120,200.4,PAYMENT,0,0,0,0,14,0,220.936295679615,0.91,0,1,318,1,0
T09523,U0097,383.54,CASH_IN,0,0,0,0,8,0,223.4035035546832,1.72,3,0,331,1,0
T09524,U0145,73.73,PAYMENT,0,1,1,0,13,0,306.3632721009269,0.24,2,0,138,1,0
T09525,U0216,386.61,PAYMENT,0,0,0,0,12,0,285.8352662471283,1.35,1,0,1,1,0
T09526,U0229,78.85,PAYMENT,0,0,0,0,2,1,236.30121773306155,0.33,4,0,50,0,0
T09527,U0313,402.64,CASH_OUT,0,0,0,0,5,1,379.8096783943823,1.06,2,0,159,1,0
T09528,U0130,523.09,PAYMENT,0,0,0,0,23,1,367.4718545643663,1.42,5,0,102,1,0
T09529,U0352,247.31,CASH_OUT,1,1,0,1,3,1,393.8558425227869,0.63,4,0,318,0,1
T09530,U0377,345.12,TRANSFER,0,0,0,0,20,0,524.7311548434266,0.66,3,0,155,1,0
T09531,U0318,1042.34,PAYMENT,0,0,0,0,17,0,472.2527379830748,2.21,2,0,44,1,0
T09532,U0472,57.46,PAYMENT,0,0,0,0,10,0,249.6746433671397,0.23,1,0,136,0,0
T09533,U0137,784.47,CASH_OUT,0,0,0,0,6,0,278.694940336901,2.81,2,0,270,0,0
T09534,U0324,93.62,TRANSFER,0,0,0,0,14,0,212.04773513917476,0.44,3,0,335,1,0
T09535,U0337,18.7,PAYMENT,0,0,0,0,23,1,426.897027219798,0.04,2,0,72,1,0
T09536,U0273,102.64,PAYMENT,0,0,0,0,21,0,264.1923477723594,0.39,2,0,363,1,0
T09537,U0117,724.18,CASH_OUT,0,0,0,0,10,0,274.80231907302004,2.64,3,0,47,1,0
T09538,U0306,259.7,CASH_OUT,0,0,0,0,18,0,298.7050737929732,0.87,4,0,193,1,0
T09539,U0368,1029.9,CASH_OUT,0,0,0,0,8,0,290.802532145946,3.54,3,0,292,1,0
T09540,U0094,371.91,PAYMENT,0,0,0,0,5,1,174.1687424669423,2.14,3,0,263,1,0
T09541,U0168,11.25,CASH_IN,0,0,0,0,6,0,449.7187584786814,0.03,8,0,134,1,0
T09542,U0442,630.65,CASH_OUT,0,1,0,0,7,0,483.9619667757375,1.3,0,0,222,1,0
T09543,U0203,58.4,TRANSFER,0,0,0,0,23,1,238.61850170662197,0.24,2,0,312,1,1
T09544,U0341,778.85,TRANSFER,0,0,0,0,11,0,440.8827371124751,1.77,2,0,231,0,0
T09545,U0149,92.02,PAYMENT,0,0,0,0,23,1,253.12773740962984,0.36,5,0,214,1,0
T09546,U0402,211.9,PAYMENT,0,0,0,0,18,0,438.3324854655968,0.48,0,0,271,1,0
T09547,U0183,716.21,CASH_OUT,0,0,0,0,21,0,414.8815396252985,1.73,2,0,193,0,0
T09548,U0413,1542.08,CASH_OUT,0,0,0,0,13,0,209.1309857382784,7.37,3,1,141,1,0
T09549,U0152,232.16,CASH_OUT,0,0,0,0,22,0,328.5094491110841,0.71,2,0,248,1,0
T09550,U0074,884.22,TRANSFER,0,0,0,0,19,0,384.3907139476135,2.3,5,0,49,1,0
T09551,U0365,105.85,PAYMENT,0,0,0,0,19,0,468.4287704217777,0.23,0,0,129,1,0
T09552,U0401,823.0,TRANSFER,0,1,0,0,6,0,488.8898790249775,1.68,1,0,64,1,1
T09553,U0274,535.73,TRANSFER,1,0,0,0,1,1,442.5906907298725,1.21,2,0,223,0,1
T09554,U0042,107.06,CASH_OUT,1,0,0,0,10,0,296.54179232275857,0.36,2,0,85,1,0
T09555,U0496,180.13,TRANSFER,0,1,0,0,10,0,326.34331377005253,0.55,4,0,137,1,0
T09556,U0212,70.65,CASH_OUT,0,0,0,0,7,0,303.1861708364527,0.23,3,0,316,1,0
T09557,U0101,241.42,CASH_OUT,0,1,0,0,5,1,202.50213793823696,1.19,3,1,184,1,0
T09558,U0045,113.86,CASH_OUT,1,0,0,0,10,0,335.3878993097102,0.34,2,0,78,1,0
T09559,U0082,516.41,TRANSFER,1,0,0,0,10,0,259.56428311772856,1.99,3,1,89,1,1
T09560,U0017,2601.97,CASH_OUT,0,0,0,0,4,1,256.84127928291,10.13,3,0,348,1,0
T09561,U0073,6.04,CASH_IN,0,1,0,0,9,0,185.9210238408328,0.03,0,0,299,1,0
T09562,U0014,389.27,CASH_OUT,0,0,0,0,0,1,274.8085104945515,1.42,3,0,181,1,0
T09563,U0433,426.27,CASH_OUT,1,0,0,1,6,0,189.63547154574,2.25,3,0,265,1,0
T09564,U0157,1227.92,CASH_OUT,0,0,0,0,3,1,469.0984513498664,2.62,2,0,320,0,0
T09565,U0223,352.62,PAYMENT,0,1,0,0,12,0,288.9201275337457,1.22,3,0,352,1,0
T09566,U0132,392.3,CASH_OUT,0,0,0,0,19,0,366.4991107868135,1.07,4,0,270,1,0
T09567,U0338,319.0,CASH_OUT,0,0,0,0,14,0,147.92775482766547,2.16,0,0,167,1,0
T09568,U0404,156.61,CASH_OUT,0,0,1,0,15,0,289.4099703548403,0.54,3,0,104,1,0
T09569,U0376,28.83,CASH_OUT,0,0,0,0,2,1,120.6941971702353,0.24,3,0,74,1,1
T09570,U0376,262.68,PAYMENT,0,0,0,0,20,0,437.8529799483893,0.6,3,0,129,1,0
T09571,U0047,27.01,TRANSFER,0,0,0,0,21,0,294.5719662144872,0.09,1,0,237,1,0
T09572,U0107,399.8,PAYMENT,1,0,0,0,2,1,360.5009640437802,1.11,1,0,340,0,1
T09573,U0108,183.57,TRANSFER,0,0,0,0,7,0,238.87854531780704,0.77,4,0,146,1,0
T09574,U0265,381.36,PAYMENT,0,0,0,0,15,0,347.08574322644535,1.1,3,0,41,1,0
T09575,U0205,72.11,TRANSFER,0,0,0,0,1,1,476.6278578786036,0.15,4,0,317,0,1
T09576,U0079,1348.78,PAYMENT,0,0,0,0,6,0,338.91720240593696,3.98,4,1,291,1,0
T09577,U0155,1124.62,CASH_OUT,0,0,0,0,0,1,270.7972493099812,4.15,3,0,72,1,0
T09578,U0271,105.36,PAYMENT,0,0,1,0,8,0,261.1771902884387,0.4,5,0,290,1,0
T09579,U0476,210.37,TRANSFER,0,0,0,0,8,0,131.3107752416812,1.6,2,0,354,1,0
T09580,U0485,475.3,PAYMENT,0,0,0,0,20,0,300.26095271395,1.58,0,0,289,0,0
T09581,U0247,50.29,TRANSFER,0,0,0,0,17,0,313.67906915133835,0.16,0,0,278,1,0
T09582,U0019,218.92,PAYMENT,0,0,0,0,21,0,370.6762536371205,0.59,2,0,152,1,0
T09583,U0346,144.58,PAYMENT,0,0,0,0,11,0,364.0801333896668,0.4,2,0,306,0,0
T09584,U0436,1235.6,CASH_IN,1,1,0,0,11,0,265.0632777457362,4.66,2,0,242,1,1
T09585,U0026,957.0,TRANSFER,0,0,0,0,4,1,379.2720213049694,2.52,1,0,318,0,0
T09586,U0217,433.55,CASH_OUT,0,0,0,0,10,0,446.263303053491,0.97,4,1,117,1,0
T09587,U0154,367.35,CASH_OUT,0,0,0,0,3,1,467.2345711393912,0.79,0,0,243,1,0
T09588,U0154,1334.84,CASH_IN,0,0,0,0,15,0,250.93569685968765,5.32,2,0,110,1,0
T09589,U0174,1347.28,TRANSFER,0,0,0,0,11,0,307.3658773249747,4.38,1,0,62,1,0
T09590,U0092,1742.24,PAYMENT,0,0,0,0,1,1,379.6431442861405,4.59,2,0,14,0,0
